epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
913,11037.1,0.45115,0.59354,0.26028,0.79121,0.87952,0.81481,0.90012,0.7835,0.87592,0.79395,0.88485,0.6767,0.78576,1.65425,0.54005,1.0042,0.000161899,0.000161899,0.000161899
914,11049.1,0.43706,0.57206,0.25245,0.79095,0.88185,0.81376,0.89986,0.77879,0.87788,0.79468,0.88437,0.67054,0.7857,1.65323,0.53962,1.00342,0.000160249,0.000160249,0.000160249
915,11061.1,0.44415,0.58669,0.25835,0.79099,0.88463,0.81159,0.89944,0.77953,0.87916,0.79391,0.88446,0.6678,0.78457,1.64584,0.54119,1.00369,0.000158598,0.000158598,0.000158598
916,11073.2,0.43832,0.57078,0.25227,0.78744,0.88625,0.81305,0.90018,0.7858,0.88296,0.79476,0.88498,0.67452,0.7832,1.6412,0.53748,1.00386,0.000156948,0.000156948,0.000156948
917,11085.2,0.45178,0.59191,0.2602,0.79019,0.88483,0.81518,0.90011,0.78713,0.88325,0.79601,0.88495,0.67467,0.78292,1.63712,0.53469,1.00404,0.000155298,0.000155298,0.000155298
918,11097.1,0.42727,0.57396,0.24918,0.78864,0.88916,0.81651,0.89818,0.78576,0.89418,0.7917,0.88282,0.67829,0.7878,1.64177,0.53204,1.00901,0.000153647,0.000153647,0.000153647
919,11109.3,0.44581,0.56912,0.25549,0.78837,0.89567,0.81281,0.89388,0.78107,0.90884,0.78623,0.87895,0.67236,0.7843,1.64477,0.53455,1.00714,0.000151997,0.000151997,0.000151997
920,11121.3,0.42633,0.5727,0.24861,0.78962,0.89017,0.81296,0.89532,0.77624,0.88754,0.79448,0.88047,0.66508,0.78679,1.66101,0.53571,1.00835,0.000150347,0.000150347,0.000150347
921,11133.4,0.43016,0.5701,0.24987,0.78971,0.89112,0.80866,0.8951,0.7764,0.88923,0.79123,0.88001,0.66469,0.78487,1.66283,0.53649,1.0078,0.000148696,0.000148696,0.000148696
922,11145.6,0.43837,0.57943,0.25517,0.78829,0.88449,0.80977,0.89435,0.77184,0.88219,0.79184,0.87902,0.66019,0.78352,1.67765,0.53487,1.00882,0.000147046,0.000147046,0.000147046
923,11157.6,0.46343,0.59438,0.26256,0.7883,0.88485,0.80977,0.89601,0.7767,0.88192,0.79263,0.8807,0.66073,0.78413,1.68203,0.53471,1.00784,0.000145396,0.000145396,0.000145396
924,11169.8,0.43691,0.58533,0.2529,0.79495,0.88117,0.81774,0.89206,0.76972,0.88195,0.79347,0.87662,0.65243,0.78937,1.68115,0.53225,1.01243,0.000143745,0.000143745,0.000143745
925,11181.8,0.45996,0.59778,0.26185,0.78867,0.88124,0.81696,0.89753,0.77431,0.88174,0.79444,0.88239,0.66393,0.78263,1.66695,0.53156,1.01091,0.000142095,0.000142095,0.000142095
926,11193.8,0.4299,0.5757,0.2495,0.79254,0.88425,0.81245,0.89771,0.76978,0.88177,0.79468,0.88269,0.66039,0.78686,1.6642,0.53413,1.00958,0.000140445,0.000140445,0.000140445
927,11205.9,0.44547,0.59066,0.25633,0.7925,0.88764,0.80923,0.89987,0.77608,0.8813,0.79281,0.88378,0.66357,0.78384,1.65218,0.5336,1.00819,0.000138794,0.000138794,0.000138794
928,11217.9,0.42946,0.57067,0.24912,0.78934,0.88568,0.80826,0.89921,0.77395,0.87966,0.79155,0.88286,0.6582,0.77706,1.64576,0.53344,1.00625,0.000137144,0.000137144,0.000137144
929,11229.7,0.4497,0.58909,0.25734,0.79012,0.88251,0.81215,0.89867,0.77277,0.88016,0.79237,0.88272,0.66132,0.78233,1.65608,0.53628,1.00626,0.000135494,0.000135494,0.000135494
930,11241.8,0.44644,0.59094,0.25569,0.78987,0.8829,0.81412,0.89888,0.77276,0.87825,0.79468,0.88285,0.66455,0.78367,1.65396,0.53484,1.00645,0.000133843,0.000133843,0.000133843
931,11254.3,0.45753,0.58765,0.2606,0.79186,0.88502,0.81376,0.89993,0.77186,0.88214,0.79406,0.88451,0.6798,0.77593,1.64748,0.53303,1.00322,0.000132193,0.000132193,0.000132193
932,11266.1,0.41437,0.55433,0.2422,0.78608,0.88608,0.81425,0.90063,0.77651,0.8843,0.79273,0.88516,0.67414,0.78052,1.65757,0.53587,1.00545,0.000130543,0.000130543,0.000130543
933,11278.4,0.43769,0.57904,0.2519,0.78723,0.88686,0.81482,0.90074,0.77941,0.88044,0.79625,0.88508,0.67343,0.7845,1.66121,0.53639,1.00459,0.000128892,0.000128892,0.000128892
934,11290.3,0.44837,0.58534,0.25645,0.7901,0.88837,0.81562,0.90063,0.777,0.88094,0.79701,0.88504,0.67866,0.78028,1.65961,0.53627,1.00499,0.000127242,0.000127242,0.000127242
935,11302.1,0.44169,0.5773,0.2542,0.78991,0.88921,0.81527,0.90031,0.77859,0.88386,0.79568,0.88457,0.66465,0.78534,1.67184,0.53763,1.00732,0.000125592,0.000125592,0.000125592
936,11314.3,0.43161,0.57587,0.25195,0.79106,0.89111,0.81349,0.89979,0.78146,0.88557,0.79286,0.88332,0.64061,0.78533,1.66783,0.53786,1.00876,0.000123941,0.000123941,0.000123941
937,11326.3,0.41915,0.55821,0.2442,0.78718,0.89056,0.81318,0.89999,0.78016,0.88364,0.79503,0.88435,0.6605,0.7782,1.65539,0.53406,1.0054,0.000122291,0.000122291,0.000122291
938,11338.2,0.42864,0.57922,0.25088,0.78994,0.88538,0.81878,0.90058,0.78102,0.88166,0.79701,0.88541,0.65957,0.77946,1.65639,0.53181,1.00338,0.000120641,0.000120641,0.000120641
939,11350.1,0.42549,0.56454,0.25086,0.78742,0.88751,0.8202,0.90437,0.78606,0.88186,0.79814,0.88855,0.66347,0.78217,1.66517,0.53054,1.00331,0.00011899,0.00011899,0.00011899
940,11362.2,0.43371,0.58474,0.2516,0.79145,0.88861,0.81944,0.90552,0.789,0.90051,0.78695,0.89014,0.67261,0.77994,1.65108,0.53009,1.00313,0.00011734,0.00011734,0.00011734
941,11374.2,0.45618,0.58904,0.26178,0.78717,0.91794,0.80284,0.9052,0.78574,0.9154,0.78553,0.88934,0.66549,0.78424,1.65648,0.53576,1.0042,0.00011569,0.00011569,0.00011569
942,11386.4,0.43525,0.57208,0.2512,0.78925,0.92496,0.80678,0.90484,0.78737,0.92188,0.789,0.88914,0.66238,0.79003,1.67029,0.53696,1.00572,0.000114039,0.000114039,0.000114039
943,11398.7,0.44405,0.57396,0.25427,0.78774,0.91982,0.80482,0.90522,0.78569,0.91919,0.78664,0.88911,0.6638,0.78035,1.66798,0.53296,1.00167,0.000112389,0.000112389,0.000112389
944,11410.7,0.43834,0.58725,0.25448,0.79129,0.82057,0.89278,0.90451,0.78951,0.91499,0.78501,0.8888,0.67169,0.77807,1.65913,0.53156,1.00123,0.000110739,0.000110739,0.000110739
945,11422.9,0.45035,0.58476,0.25736,0.78956,0.82109,0.8946,0.90517,0.78615,0.90713,0.78677,0.89,0.66645,0.78297,1.66359,0.53178,1.00217,0.000109088,0.000109088,0.000109088
946,11434.9,0.43565,0.58099,0.25138,0.78939,0.91917,0.80621,0.90564,0.78677,0.91561,0.79029,0.89077,0.67241,0.78458,1.67062,0.53207,1.00319,0.000107438,0.000107438,0.000107438
947,11447,0.44833,0.57509,0.25687,0.7871,0.92225,0.8051,0.90494,0.782,0.91723,0.78811,0.88896,0.68033,0.77951,1.66485,0.53068,1.00267,0.000105788,0.000105788,0.000105788
948,11460.2,0.41969,0.55281,0.24356,0.7851,0.91726,0.801,0.90016,0.77654,0.91426,0.78509,0.88429,0.67521,0.7788,1.66346,0.53139,1.00416,0.000104137,0.000104137,0.000104137
949,11472.1,0.42583,0.56225,0.24709,0.78974,0.82847,0.89156,0.90321,0.78472,0.80944,0.87114,0.88806,0.66932,0.77889,1.66481,0.53268,1.00483,0.000102487,0.000102487,0.000102487
950,11484.4,0.45108,0.59608,0.25869,0.7877,0.82584,0.8896,0.90363,0.78798,0.88453,0.79618,0.88819,0.66779,0.77938,1.6644,0.53094,1.00715,0.000100837,0.000100837,0.000100837
951,11496.5,0.4273,0.57014,0.24677,0.7909,0.82937,0.88816,0.90443,0.7862,0.89392,0.79016,0.88924,0.66885,0.77944,1.65945,0.5293,1.00715,9.91865e-05,9.91865e-05,9.91865e-05
952,11508.8,0.45777,0.59841,0.25963,0.78985,0.8921,0.81426,0.9023,0.78885,0.89662,0.78751,0.88788,0.67849,0.77578,1.65763,0.53103,1.00546,9.75362e-05,9.75362e-05,9.75362e-05
953,11528.3,0.42426,0.56767,0.24667,0.78932,0.89122,0.81536,0.90154,0.78745,0.8985,0.78715,0.8874,0.67691,0.77785,1.66432,0.53361,1.00367,9.58858e-05,9.58858e-05,9.58858e-05
954,11540.5,0.43005,0.57305,0.25027,0.79126,0.89014,0.81509,0.90243,0.78387,0.88287,0.79708,0.88705,0.67155,0.78081,1.66226,0.534,1.00113,9.42355e-05,9.42355e-05,9.42355e-05
955,11552.4,0.43296,0.57184,0.25038,0.78757,0.88939,0.81538,0.90259,0.78427,0.88346,0.79636,0.88693,0.68014,0.77578,1.6625,0.53001,0.99947,9.25852e-05,9.25852e-05,9.25852e-05
956,11564.6,0.43323,0.56941,0.24988,0.78883,0.88551,0.81962,0.90192,0.78066,0.88127,0.79885,0.88591,0.67603,0.77386,1.66234,0.52863,0.9997,9.09349e-05,9.09349e-05,9.09349e-05
957,11585.2,0.40928,0.5423,0.2408,0.78895,0.82443,0.89067,0.9049,0.78235,0.88721,0.79485,0.88866,0.65145,0.77808,1.66142,0.52949,1.00056,8.92845e-05,8.92845e-05,8.92845e-05
958,11597.4,0.42988,0.56437,0.24991,0.78977,0.89411,0.81039,0.9019,0.78247,0.89699,0.7856,0.88568,0.65109,0.77784,1.64875,0.53052,0.99845,8.76342e-05,8.76342e-05,8.76342e-05
959,11609.5,0.42764,0.56714,0.24797,0.78905,0.9108,0.80187,0.9013,0.7861,0.91136,0.78482,0.88532,0.67802,0.77538,1.65042,0.53026,0.9988,8.59839e-05,8.59839e-05,8.59839e-05
960,11621.4,0.43626,0.5781,0.25218,0.78922,0.82849,0.89266,0.90353,0.79056,0.91432,0.78643,0.88801,0.66864,0.77625,1.66373,0.53233,0.99951,8.43335e-05,8.43335e-05,8.43335e-05
961,11641.9,0.42275,0.56113,0.24626,0.79293,0.83144,0.89233,0.90461,0.79096,0.91583,0.78429,0.88894,0.66966,0.77958,1.66873,0.53209,1.00199,8.26832e-05,8.26832e-05,8.26832e-05
962,11653.8,0.43138,0.58436,0.24922,0.79079,0.83154,0.892,0.90498,0.78846,0.91463,0.78358,0.88907,0.67027,0.7793,1.66888,0.53238,1.00367,8.10329e-05,8.10329e-05,8.10329e-05
963,11665.9,0.43148,0.5748,0.24901,0.78834,0.83112,0.89206,0.90532,0.78863,0.81315,0.87216,0.89056,0.68092,0.77461,1.66021,0.53239,1.00085,7.93825e-05,7.93825e-05,7.93825e-05
964,11678,0.43064,0.56976,0.24937,0.78928,0.831,0.89294,0.90534,0.78485,0.81302,0.87306,0.8901,0.68032,0.77643,1.66111,0.53378,1.00223,7.77322e-05,7.77322e-05,7.77322e-05
965,11698.6,0.42929,0.56173,0.24814,0.7848,0.83602,0.89052,0.90392,0.78421,0.81838,0.87092,0.8888,0.68302,0.78027,1.66765,0.53375,1.00321,7.60819e-05,7.60819e-05,7.60819e-05
966,11710.7,0.43196,0.57484,0.24961,0.78842,0.83708,0.88907,0.90377,0.78429,0.81988,0.86871,0.88821,0.68316,0.77973,1.67396,0.53453,1.00356,7.44316e-05,7.44316e-05,7.44316e-05
967,11722.7,0.43677,0.57946,0.25237,0.79346,0.83751,0.88688,0.9024,0.78059,0.8192,0.86724,0.88687,0.68219,0.77574,1.67446,0.53074,1.00317,7.27812e-05,7.27812e-05,7.27812e-05
968,11734.7,0.43282,0.56788,0.25124,0.78733,0.83517,0.88942,0.90264,0.77614,0.81657,0.86912,0.88712,0.6778,0.77548,1.66961,0.52832,1.00266,7.11309e-05,7.11309e-05,7.11309e-05
969,11746.8,0.44842,0.58414,0.25903,0.78847,0.8308,0.89099,0.90375,0.77925,0.81193,0.87001,0.88816,0.68365,0.77876,1.66399,0.52742,1.00193,6.94806e-05,6.94806e-05,6.94806e-05
970,11766.9,0.44893,0.5888,0.25886,0.78902,0.83647,0.88894,0.90427,0.77921,0.81784,0.86848,0.88818,0.68368,0.78007,1.66716,0.52793,1.00216,6.78302e-05,6.78302e-05,6.78302e-05
971,11778.9,0.4513,0.58139,0.2558,0.78812,0.8856,0.81219,0.90059,0.77849,0.88458,0.79237,0.88523,0.65906,0.77929,1.67835,0.53011,1.00492,6.61799e-05,6.61799e-05,6.61799e-05
972,11790.8,0.39831,0.5388,0.2355,0.78882,0.8836,0.81639,0.90102,0.77916,0.88351,0.79503,0.88566,0.65942,0.77918,1.6707,0.5303,1.00555,6.45296e-05,6.45296e-05,6.45296e-05
973,11803,0.42873,0.56594,0.24718,0.78609,0.88648,0.81589,0.90118,0.78358,0.88207,0.79734,0.88531,0.65236,0.77955,1.67233,0.52976,1.00665,6.28792e-05,6.28792e-05,6.28792e-05
974,11823.9,0.43099,0.57367,0.25108,0.78838,0.88627,0.81465,0.90125,0.78365,0.88125,0.79672,0.8851,0.65531,0.78158,1.67488,0.53139,1.00725,6.12289e-05,6.12289e-05,6.12289e-05
975,11835.7,0.39333,0.53577,0.23303,0.78855,0.88761,0.81322,0.90132,0.78344,0.88145,0.79625,0.88528,0.67729,0.78353,1.68192,0.5329,1.00765,5.95786e-05,5.95786e-05,5.95786e-05
976,11847.8,0.43002,0.56188,0.24834,0.78694,0.8863,0.81305,0.90217,0.78433,0.8819,0.79459,0.88568,0.67814,0.78176,1.68974,0.53289,1.00651,5.79283e-05,5.79283e-05,5.79283e-05
977,11859.8,0.42072,0.57148,0.24635,0.79034,0.88626,0.81154,0.90169,0.78007,0.88067,0.79459,0.88529,0.67514,0.77585,1.68782,0.5305,1.0047,5.62779e-05,5.62779e-05,5.62779e-05
978,11880.6,0.44776,0.58179,0.25522,0.78738,0.88481,0.81081,0.90235,0.78482,0.87868,0.79375,0.88571,0.67607,0.77709,1.68818,0.53006,1.00556,5.46276e-05,5.46276e-05,5.46276e-05
979,11892.8,0.44861,0.58644,0.25513,0.78802,0.88289,0.80941,0.9026,0.79054,0.87819,0.79192,0.88602,0.67589,0.77788,1.67978,0.52918,1.00482,5.29773e-05,5.29773e-05,5.29773e-05
980,11904.8,0.43091,0.5693,0.24852,0.78662,0.88663,0.80666,0.90214,0.78901,0.88215,0.78935,0.88573,0.67518,0.77956,1.67183,0.53027,1.00444,5.13269e-05,5.13269e-05,5.13269e-05
981,11916.8,0.42854,0.56467,0.25124,0.78859,0.88782,0.80677,0.90098,0.78859,0.88286,0.79024,0.88518,0.67384,0.77918,1.67213,0.52909,1.00384,4.96766e-05,4.96766e-05,4.96766e-05
982,11929,0.43753,0.57671,0.25196,0.78908,0.88867,0.80719,0.90078,0.7828,0.88384,0.78998,0.88499,0.67292,0.77994,1.67554,0.52838,1.00371,4.80263e-05,4.80263e-05,4.80263e-05
983,11948.4,0.43986,0.58258,0.25263,0.78755,0.89043,0.80651,0.9013,0.78338,0.88526,0.78994,0.8851,0.67345,0.77876,1.68289,0.52844,1.00409,4.63759e-05,4.63759e-05,4.63759e-05
984,11960.3,0.43468,0.58141,0.25003,0.78852,0.88937,0.80625,0.9012,0.78619,0.88536,0.7905,0.88532,0.67456,0.77864,1.68447,0.53177,1.00384,4.47256e-05,4.47256e-05,4.47256e-05
985,11972.3,0.42883,0.56978,0.2476,0.78889,0.88953,0.80666,0.9009,0.78556,0.88672,0.78935,0.88523,0.66916,0.7798,1.68118,0.53215,1.00421,4.30753e-05,4.30753e-05,4.30753e-05
986,11984.2,0.41823,0.55535,0.24408,0.78976,0.88848,0.80941,0.90095,0.78761,0.88472,0.79219,0.88546,0.66916,0.77979,1.67621,0.53007,1.00429,4.1425e-05,4.1425e-05,4.1425e-05
987,12005.7,0.43504,0.57394,0.25017,0.7866,0.88909,0.81137,0.90078,0.78741,0.88359,0.79547,0.88501,0.67336,0.77877,1.67461,0.52842,1.00568,3.97746e-05,3.97746e-05,3.97746e-05
988,12017.8,0.44213,0.58702,0.25453,0.78959,0.88925,0.81394,0.90217,0.7888,0.88328,0.79752,0.88677,0.67544,0.77796,1.67341,0.52727,1.00587,3.81243e-05,3.81243e-05,3.81243e-05
989,12029.9,0.42837,0.55623,0.24816,0.78629,0.89112,0.81138,0.90218,0.78618,0.88535,0.7945,0.88646,0.6749,0.77841,1.67398,0.52826,1.00678,3.6474e-05,3.6474e-05,3.6474e-05
990,12041.7,0.4466,0.58332,0.25652,0.79238,0.89091,0.8095,0.90158,0.78096,0.88825,0.7919,0.88597,0.67455,0.77881,1.67936,0.52867,1.00819,3.48236e-05,3.48236e-05,3.48236e-05
991,12062.1,0.39549,0.52465,0.22985,0.78121,0.89584,0.80724,0.90009,0.78515,0.89339,0.78819,0.88472,0.67721,0.77804,1.68018,0.53275,1.00938,3.31733e-05,3.31733e-05,3.31733e-05
992,12073.5,0.38817,0.52738,0.22644,0.7842,0.90155,0.80621,0.89974,0.7798,0.901,0.7862,0.88396,0.68088,0.77786,1.68352,0.53542,1.01194,3.1523e-05,3.1523e-05,3.1523e-05
993,12084.9,0.425,0.563,0.24452,0.78511,0.90399,0.80533,0.89885,0.77494,0.90772,0.7858,0.88385,0.68072,0.77764,1.68737,0.53526,1.01345,2.98726e-05,2.98726e-05,2.98726e-05
994,12096.7,0.43023,0.55898,0.2459,0.78517,0.91343,0.80456,0.89877,0.78009,0.91382,0.7866,0.88408,0.68503,0.77744,1.68473,0.53491,1.01455,2.82223e-05,2.82223e-05,2.82223e-05
995,12119.5,0.40382,0.53376,0.23561,0.78042,0.91606,0.80246,0.89967,0.78015,0.91445,0.78669,0.88491,0.68112,0.77848,1.67737,0.53389,1.01455,2.6572e-05,2.6572e-05,2.6572e-05
996,12130.7,0.41061,0.55007,0.24078,0.78295,0.91671,0.80252,0.89742,0.77984,0.91479,0.78633,0.88244,0.67586,0.77958,1.68208,0.53285,1.01464,2.49217e-05,2.49217e-05,2.49217e-05
997,12142.1,0.40978,0.53544,0.23724,0.7863,0.91518,0.80202,0.89727,0.78342,0.9142,0.78506,0.8818,0.65523,0.78128,1.67756,0.53409,1.01478,2.32713e-05,2.32713e-05,2.32713e-05
998,12153.4,0.41312,0.54833,0.24031,0.78373,0.91232,0.80275,0.89989,0.78593,0.91453,0.78438,0.8846,0.67583,0.78267,1.67891,0.53315,1.01577,2.1621e-05,2.1621e-05,2.1621e-05
999,12165,0.40285,0.52554,0.23354,0.77861,0.91278,0.80272,0.90038,0.7871,0.91368,0.78456,0.88521,0.67708,0.78249,1.67742,0.53346,1.01561,1.99707e-05,1.99707e-05,1.99707e-05
1000,12186.9,0.39408,0.53496,0.22998,0.78622,0.91381,0.80213,0.90032,0.78709,0.91399,0.78491,0.88543,0.65795,0.7812,1.67655,0.53394,1.01573,1.83203e-05,1.83203e-05,1.83203e-05
